32,1.042e-07,0.000114581,,
64,1.56e-07,0.000116888,,
128,2.484e-07,0.000124574,,
256,4.994e-07,0.000122298,,
512,8.462e-07,9.70422e-05,,
1024,1.81e-06,9.78324e-05,,
2048,3.252e-06,8.58544e-05,,
4096,6.436e-06,4.78638e-05,,
8192,1.27808e-05,4.92866e-05,,
16384,2.5467e-05,5.2929e-05,,
32768,5.08266e-05,5.91622e-05,,
65536,0.000102106,8.82088e-05,,
131072,0.000203383,0.000139256,,
262144,0.000408421,0.000233992,,
524288,0.000797704,0.000406007,,
1.04858e+06,0.00165862,0.000673102,,
2.09715e+06,0.00317369,0.00102699,,
4.1943e+06,0.00653837,0.00177048,,
8.38861e+06,0.0138907,0.00532945,,
1.67772e+07,0.0286776,0.0123809,,
3.35544e+07,0.0596875,0.0257363,,
6.71089e+07,0.118317,0.0505874,,
1.34218e+08,0.235513,0.100803,,
2.68435e+08,0.469862,0.201657,,
5.36871e+08,0.939078,0.400003,,
1.07374e+09,1.87489,0.800092,,
