32,5.26e-08,0.000406822,,
64,7.64e-08,0.000416441,,
128,1.254e-07,0.000382771,,
256,2.274e-07,0.000330167,,
512,4.306e-07,0.000290481,,
1024,8.386e-07,9.6811e-05,,
2048,1.6588e-06,9.9971e-05,,
4096,3.3076e-06,9.44392e-05,,
8192,7.0076e-06,9.77642e-05,,
16384,1.39602e-05,9.25598e-05,,
32768,2.78694e-05,7.98896e-05,,
65536,5.56908e-05,8.09264e-05,,
131072,0.00011132,9.4376e-05,,
262144,0.000224972,0.000101569,,
524288,0.000449176,0.000162662,,
1.04858e+06,0.000905798,0.000191368,,
2.09715e+06,0.00166175,0.000294785,,
4.1943e+06,0.00338138,0.000499974,,
8.38861e+06,0.00725043,0.00104627,,
1.67772e+07,0.0149881,0.00406463,,
3.35544e+07,0.0310458,0.0110586,,
6.71089e+07,0.0629818,0.025,,
1.34218e+08,0.152105,0.0525826,,
2.68435e+08,0.284989,0.0548516,,
5.36871e+08,0.527827,0.138933,,
1.07374e+09,1.0657,0.262873,,
