32,4.68e-08,0.000180558,,
64,7.24e-08,0.000149962,,
128,1.248e-07,0.000157873,,
256,2.264e-07,0.000123387,,
512,4.312e-07,0.000139033,,
1024,8.398e-07,5.64924e-05,,
2048,1.7664e-06,5.85144e-05,,
4096,3.303e-06,6.1831e-05,,
8192,7.0136e-06,6.02488e-05,,
16384,1.31176e-05,6.67848e-05,,
32768,2.7872e-05,5.86664e-05,,
65536,5.56956e-05,7.1498e-05,,
131072,0.000104584,8.63596e-05,,
262144,0.000210303,0.000134107,,
524288,0.000424292,0.000210763,,
1.04858e+06,0.000917937,0.000372224,,
2.09715e+06,0.0016822,0.000637839,,
4.1943e+06,0.00388725,0.00116458,,
8.38861e+06,0.00759676,0.00205364,,
1.67772e+07,0.0153524,0.00503632,,
3.35544e+07,0.0309685,0.0109967,,
6.71089e+07,0.0622062,0.0234691,,
1.34218e+08,0.154073,0.0489353,,
2.68435e+08,0.26771,0.0965433,,
5.36871e+08,0.528611,0.19652,,
1.07374e+09,0.975167,0.328794,,
