32,1.13e-07,0.000264336,,
64,1.708e-07,0.000316702,,
128,2.802e-07,0.000315172,,
256,4.922e-07,0.000246941,,
512,9.204e-07,0.000109532,,
1024,1.9498e-06,0.000104134,,
2048,3.4976e-06,8.25196e-05,,
4096,6.9578e-06,9.09732e-05,,
8192,1.38436e-05,8.67752e-05,,
16384,2.75792e-05,8.23094e-05,,
32768,5.50574e-05,8.59452e-05,,
65536,0.00011003,9.77598e-05,,
131072,0.000221011,0.000115189,,
262144,0.000441612,0.000162644,,
524288,0.00088443,0.000234142,,
1.04858e+06,0.00177467,0.000413842,,
2.09715e+06,0.00355004,0.00060984,,
4.1943e+06,0.00716015,0.000944593,,
8.38861e+06,0.0150394,0.00304991,,
1.67772e+07,0.0310988,0.00937858,,
3.35544e+07,0.0641868,0.0193371,,
6.71089e+07,0.129695,0.038073,,
1.34218e+08,0.258611,0.0673864,,
2.68435e+08,0.499062,0.133433,,
5.36871e+08,1.00096,0.25633,,
1.07374e+09,1.97303,0.503758,,
