32,1.82e-07,0.000307506,,
64,2.49e-07,0.000878492,,
128,4.708e-07,0.000978719,,
256,1.1404e-06,0.000307997,,
512,1.6822e-06,0.000228586,,
1024,3.676e-06,0.000242204,,
2048,6.5964e-06,0.000226342,,
4096,1.31434e-05,0.000229079,,
8192,2.6229e-05,0.000253287,,
16384,5.23562e-05,0.000235499,,
32768,0.000105136,0.000233805,,
65536,0.000209781,0.000223851,,
131072,0.00043792,0.000220768,,
262144,0.000839321,0.000235063,,
524288,0.00169504,0.000213105,,
1.04858e+06,0.00335625,0.000238014,,
2.09715e+06,0.00674611,0.000338757,,
4.1943e+06,0.0134348,0.000508516,,
8.38861e+06,0.0272791,0.00135384,,
1.67772e+07,0.0552113,0.00682286,,
3.35544e+07,0.111813,0.0162312,,
6.71089e+07,0.224414,0.0370709,,
1.34218e+08,0.448174,0.0745328,,
2.68435e+08,0.889571,0.15162,,
5.36871e+08,1.73233,0.287708,,
1.07374e+09,3.43082,0.558466,,
